,GEO.id,HD01_VD01_x,HD01_VD01_y,HD01_VD01,HD01_VD22,HD01_VD23,GEO.id2,GEO.display-label,Alternate Commuters
971,1500000US390490093614,1059,36117,546,94,63,3.90E+11,"Block Group 4, Census Tract 93.61, Franklin County, Ohio",13
972,1500000US390490093621,1565,65435,663,220,220,3.90E+11,"Block Group 1, Census Tract 93.62, Franklin County, Ohio",43
973,1500000US390490093622,1348,41250,531,71,14,3.90E+11,"Block Group 2, Census Tract 93.62, Franklin County, Ohio",0
974,1500000US390490093623,811,70645,350,164,11,3.90E+11,"Block Group 3, Census Tract 93.62, Franklin County, Ohio",9
975,1500000US390490093624,1275,70177,408,84,30,3.90E+11,"Block Group 4, Census Tract 93.62, Franklin County, Ohio",27
976,1500000US390490093625,2194,54844,986,296,171,3.90E+11,"Block Group 5, Census Tract 93.62, Franklin County, Ohio",0
977,1500000US390490093711,1463,35938,675,33,34,3.90E+11,"Block Group 1, Census Tract 93.71, Franklin County, Ohio",0
978,1500000US390490093712,1143,29183,662,56,0,3.90E+11,"Block Group 2, Census Tract 93.71, Franklin County, Ohio",14
979,1500000US390490093713,1535,39455,782,178,0,3.90E+11,"Block Group 3, Census Tract 93.71, Franklin County, Ohio",48
980,1500000US390490093714,1661,35869,901,71,74,3.90E+11,"Block Group 4, Census Tract 93.71, Franklin County, Ohio",46
981,1500000US390490093721,630,44375,353,85,25,3.90E+11,"Block Group 1, Census Tract 93.72, Franklin County, Ohio",10
982,1500000US390490093722,509,28472,273,19,0,3.90E+11,"Block Group 2, Census Tract 93.72, Franklin County, Ohio",16
983,1500000US390490093723,1020,39015,338,86,9,3.90E+11,"Block Group 3, Census Tract 93.72, Franklin County, Ohio",35
984,1500000US390490093724,2154,61806,782,217,43,3.90E+11,"Block Group 4, Census Tract 93.72, Franklin County, Ohio",0
985,1500000US390490093731,3433,64087,1060,131,37,3.90E+11,"Block Group 1, Census Tract 93.73, Franklin County, Ohio",106
986,1500000US390490093732,1003,38281,390,54,21,3.90E+11,"Block Group 2, Census Tract 93.73, Franklin County, Ohio",51
987,1500000US390490093733,1193,40641,464,54,9,3.90E+11,"Block Group 3, Census Tract 93.73, Franklin County, Ohio",34
988,1500000US390490093734,998,,324,31,9,3.90E+11,"Block Group 4, Census Tract 93.73, Franklin County, Ohio",0
989,1500000US390490093741,1882,45432,849,174,42,3.90E+11,"Block Group 1, Census Tract 93.74, Franklin County, Ohio",0
990,1500000US390490093742,4558,34679,2086,528,123,3.90E+11,"Block Group 2, Census Tract 93.74, Franklin County, Ohio",103
991,1500000US390490093743,2027,54922,818,288,0,3.90E+11,"Block Group 3, Census Tract 93.74, Franklin County, Ohio",29
992,1500000US390490093811,1536,37833,670,151,35,3.90E+11,"Block Group 1, Census Tract 93.81, Franklin County, Ohio",76
993,1500000US390490093812,774,53333,366,89,44,3.90E+11,"Block Group 2, Census Tract 93.81, Franklin County, Ohio",16
994,1500000US390490093813,2387,55307,956,231,55,3.90E+11,"Block Group 3, Census Tract 93.81, Franklin County, Ohio",9
995,1500000US390490093814,1177,38264,516,76,42,3.90E+11,"Block Group 4, Census Tract 93.81, Franklin County, Ohio",9
996,1500000US390490093821,1835,34743,845,214,35,3.90E+11,"Block Group 1, Census Tract 93.82, Franklin County, Ohio",30
997,1500000US390490093822,1074,50952,473,103,9,3.90E+11,"Block Group 2, Census Tract 93.82, Franklin County, Ohio",0
998,1500000US390490093831,1020,36406,486,14,25,3.90E+11,"Block Group 1, Census Tract 93.83, Franklin County, Ohio",55
999,1500000US390490093832,1554,39569,578,149,24,3.90E+11,"Block Group 2, Census Tract 93.83, Franklin County, Ohio",4
1000,1500000US390490093841,1386,39700,697,144,77,3.90E+11,"Block Group 1, Census Tract 93.84, Franklin County, Ohio",54
1001,1500000US390490093842,836,32300,495,89,59,3.90E+11,"Block Group 2, Census Tract 93.84, Franklin County, Ohio",33
1002,1500000US390490093851,1412,78859,562,207,136,3.90E+11,"Block Group 1, Census Tract 93.85, Franklin County, Ohio",31
1003,1500000US390490093852,2000,54063,1085,441,160,3.90E+11,"Block Group 2, Census Tract 93.85, Franklin County, Ohio",99
1004,1500000US390490093861,3117,37950,1270,201,68,3.90E+11,"Block Group 1, Census Tract 93.86, Franklin County, Ohio",93
1005,1500000US390490093862,0,-,0,0,0,3.90E+11,"Block Group 2, Census Tract 93.86, Franklin County, Ohio",0
1006,1500000US390490093901,2242,76875,782,377,258,3.90E+11,"Block Group 1, Census Tract 93.90, Franklin County, Ohio",0
1007,1500000US390490093902,3643,81528,1333,504,138,3.90E+11,"Block Group 2, Census Tract 93.90, Franklin County, Ohio",101
1008,1500000US390490094101,1074,50317,483,71,8,3.90E+11,"Block Group 1, Census Tract 94.10, Franklin County, Ohio",20
1009,1500000US390490094102,1776,40875,703,73,23,3.90E+11,"Block Group 2, Census Tract 94.10, Franklin County, Ohio",0
1010,1500000US390490094201,700,74226,285,25,13,3.90E+11,"Block Group 1, Census Tract 94.20, Franklin County, Ohio",0
1011,1500000US390490094202,924,54443,522,74,19,3.90E+11,"Block Group 2, Census Tract 94.20, Franklin County, Ohio",0
1012,1500000US390490094203,1246,53704,478,104,17,3.90E+11,"Block Group 3, Census Tract 94.20, Franklin County, Ohio",50
1013,1500000US390490094204,3009,44526,1243,179,11,3.90E+11,"Block Group 4, Census Tract 94.20, Franklin County, Ohio",17
1014,1500000US390490094301,785,67857,290,27,0,3.90E+11,"Block Group 1, Census Tract 94.30, Franklin County, Ohio",28
1015,1500000US390490094302,957,41114,579,115,24,3.90E+11,"Block Group 2, Census Tract 94.30, Franklin County, Ohio",36
1016,1500000US390490094303,1801,72756,653,109,34,3.90E+11,"Block Group 3, Census Tract 94.30, Franklin County, Ohio",0
1017,1500000US390490094304,2810,56929,1031,195,56,3.90E+11,"Block Group 4, Census Tract 94.30, Franklin County, Ohio",0
1018,1500000US390490094305,1829,39141,677,191,15,3.90E+11,"Block Group 5, Census Tract 94.30, Franklin County, Ohio",0
1019,1500000US390490094401,1527,39464,683,195,51,3.90E+11,"Block Group 1, Census Tract 94.40, Franklin County, Ohio",31
1020,1500000US390490094402,1644,56833,747,130,61,3.90E+11,"Block Group 2, Census Tract 94.40, Franklin County, Ohio",0
1021,1500000US390490094403,1414,76964,407,134,30,3.90E+11,"Block Group 3, Census Tract 94.40, Franklin County, Ohio",0
1022,1500000US390490094501,4589,86571,1837,848,551,3.90E+11,"Block Group 1, Census Tract 94.50, Franklin County, Ohio",0
1023,1500000US390490094502,1923,60272,791,238,63,3.90E+11,"Block Group 2, Census Tract 94.50, Franklin County, Ohio",17
1024,1500000US390490094503,3075,65864,890,231,110,3.90E+11,"Block Group 3, Census Tract 94.50, Franklin County, Ohio",39
1025,1500000US390490094951,1013,61403,424,85,5,3.90E+11,"Block Group 1, Census Tract 94.95, Franklin County, Ohio",0
1026,1500000US390490094952,2838,46527,1082,206,55,3.90E+11,"Block Group 2, Census Tract 94.95, Franklin County, Ohio",0
1027,1500000US390490094953,907,84798,392,111,65,3.90E+11,"Block Group 3, Census Tract 94.95, Franklin County, Ohio",0
1028,1500000US390490094971,1701,70179,698,245,57,3.90E+11,"Block Group 1, Census Tract 94.97, Franklin County, Ohio",3
1029,1500000US390490095201,1682,52375,565,149,25,3.90E+11,"Block Group 1, Census Tract 95.20, Franklin County, Ohio",17
1030,1500000US390490095202,1263,37222,446,31,0,3.90E+11,"Block Group 2, Census Tract 95.20, Franklin County, Ohio",7
1031,1500000US390490095203,1421,39583,530,96,19,3.90E+11,"Block Group 3, Census Tract 95.20, Franklin County, Ohio",6
1032,1500000US390490095901,584,40000,280,18,10,3.90E+11,"Block Group 1, Census Tract 95.90, Franklin County, Ohio",0
1033,1500000US390490095902,1433,42589,571,58,13,3.90E+11,"Block Group 2, Census Tract 95.90, Franklin County, Ohio",7
1034,1500000US390490095903,1843,41359,835,69,14,3.90E+11,"Block Group 3, Census Tract 95.90, Franklin County, Ohio",0
1035,1500000US390490095904,1476,63750,513,189,81,3.90E+11,"Block Group 4, Census Tract 95.90, Franklin County, Ohio",36
1036,1500000US390490096001,1013,19375,531,16,21,3.90E+11,"Block Group 1, Census Tract 96, Franklin County, Ohio",33
1037,1500000US390490096002,1118,43092,555,73,39,3.90E+11,"Block Group 2, Census Tract 96, Franklin County, Ohio",11
1038,1500000US390490096003,874,48153,435,22,33,3.90E+11,"Block Group 3, Census Tract 96, Franklin County, Ohio",9
1039,1500000US390490096004,1255,53750,534,69,14,3.90E+11,"Block Group 4, Census Tract 96, Franklin County, Ohio",27
1040,1500000US390490097111,1439,62875,531,190,26,3.90E+11,"Block Group 1, Census Tract 97.11, Franklin County, Ohio",9
1041,1500000US390490097112,1314,60610,412,119,37,3.90E+11,"Block Group 2, Census Tract 97.11, Franklin County, Ohio",0
1042,1500000US390490097113,665,28464,407,67,8,3.90E+11,"Block Group 3, Census Tract 97.11, Franklin County, Ohio",37
1043,1500000US390490097114,1100,45125,496,112,52,3.90E+11,"Block Group 4, Census Tract 97.11, Franklin County, Ohio",9
1044,1500000US390490097121,729,76953,255,78,30,3.90E+11,"Block Group 1, Census Tract 97.12, Franklin County, Ohio",0
1045,1500000US390490097122,718,61250,279,111,0,3.90E+11,"Block Group 2, Census Tract 97.12, Franklin County, Ohio",0
1046,1500000US390490097123,1244,46875,639,118,56,3.90E+11,"Block Group 3, Census Tract 97.12, Franklin County, Ohio",6
1047,1500000US390490097201,1342,41644,681,142,21,3.90E+11,"Block Group 1, Census Tract 97.20, Franklin County, Ohio",17
1048,1500000US390490097202,2081,79528,1001,406,139,3.90E+11,"Block Group 2, Census Tract 97.20, Franklin County, Ohio",0
1049,1500000US390490097203,1099,62578,389,170,30,3.90E+11,"Block Group 3, Census Tract 97.20, Franklin County, Ohio",0
1050,1500000US390490097204,1932,35995,1144,255,41,3.90E+11,"Block Group 4, Census Tract 97.20, Franklin County, Ohio",17
1051,1500000US390490097401,3418,78967,1448,781,155,3.90E+11,"Block Group 1, Census Tract 97.40, Franklin County, Ohio",23
1052,1500000US390490097402,6773,94777,2876,1393,353,3.90E+11,"Block Group 2, Census Tract 97.40, Franklin County, Ohio",0
1053,1500000US390490097403,1707,98077,714,102,52,3.90E+11,"Block Group 3, Census Tract 97.40, Franklin County, Ohio",0
1054,1500000US390490097404,3040,86141,913,445,140,3.90E+11,"Block Group 4, Census Tract 97.40, Franklin County, Ohio",11
1055,1500000US390490097511,5670,77188,2068,794,314,3.90E+11,"Block Group 1, Census Tract 97.51, Franklin County, Ohio",11
1056,1500000US390490097521,2948,71342,1256,291,90,3.90E+11,"Block Group 1, Census Tract 97.52, Franklin County, Ohio",0
1057,1500000US390490097522,3271,85750,1130,296,129,3.90E+11,"Block Group 2, Census Tract 97.52, Franklin County, Ohio",0
1058,1500000US390490098001,1871,48458,794,132,134,3.90E+11,"Block Group 1, Census Tract 98, Franklin County, Ohio",54
1059,1500000US390490098002,1278,76042,568,99,24,3.90E+11,"Block Group 2, Census Tract 98, Franklin County, Ohio",3
1060,1500000US390490098003,2498,61083,991,153,28,3.90E+11,"Block Group 3, Census Tract 98, Franklin County, Ohio",18
1061,1500000US390490098004,1268,77695,483,233,24,3.90E+11,"Block Group 4, Census Tract 98, Franklin County, Ohio",12
1062,1500000US390490099001,1548,33264,899,275,56,3.90E+11,"Block Group 1, Census Tract 99, Franklin County, Ohio",54
1063,1500000US390490100001,478,89063,180,61,65,3.90E+11,"Block Group 1, Census Tract 100, Franklin County, Ohio",2
1064,1500000US390490100002,350,19306,242,71,21,3.90E+11,"Block Group 2, Census Tract 100, Franklin County, Ohio",17
1065,1500000US390490100003,781,98333,385,187,168,3.90E+11,"Block Group 3, Census Tract 100, Franklin County, Ohio",0
1066,1500000US390490100004,2404,57931,1406,523,295,3.90E+11,"Block Group 4, Census Tract 100, Franklin County, Ohio",0
1067,1500000US390490100005,1292,50786,682,175,105,3.90E+11,"Block Group 5, Census Tract 100, Franklin County, Ohio",18
1068,1500000US390490101001,896,51042,756,173,133,3.90E+11,"Block Group 1, Census Tract 101, Franklin County, Ohio",47
1069,1500000US390490102001,8218,62353,3645,854,401,3.90E+11,"Block Group 1, Census Tract 102, Franklin County, Ohio",163
1070,1500000US390490102002,4743,51235,1716,696,34,3.90E+11,"Block Group 2, Census Tract 102, Franklin County, Ohio",11
1071,1500000US390490102003,2216,42473,1180,224,25,3.90E+11,"Block Group 3, Census Tract 102, Franklin County, Ohio",0
1072,1500000US390490102004,2158,40762,1624,1015,37,3.90E+11,"Block Group 4, Census Tract 102, Franklin County, Ohio",0
1073,1500000US390490103001,2986,34280,1034,111,13,3.90E+11,"Block Group 1, Census Tract 103, Franklin County, Ohio",20
1074,1500000US390490104001,3372,113201,1191,975,536,3.90E+11,"Block Group 1, Census Tract 104, Franklin County, Ohio",54
1075,1500000US390490104002,2400,185000,730,584,444,3.90E+11,"Block Group 2, Census Tract 104, Franklin County, Ohio",0
1076,1500000US390490104003,1933,140179,607,510,245,3.90E+11,"Block Group 3, Census Tract 104, Franklin County, Ohio",13
1077,1500000US390490105001,1660,155521,523,418,260,3.90E+11,"Block Group 1, Census Tract 105, Franklin County, Ohio",0
1078,1500000US390490105002,2045,102566,759,650,225,3.90E+11,"Block Group 2, Census Tract 105, Franklin County, Ohio",0
1079,1500000US390490105003,2734,116912,1009,603,371,3.90E+11,"Block Group 3, Census Tract 105, Franklin County, Ohio",0
1080,1500000US390490105004,2077,84044,860,569,243,3.90E+11,"Block Group 4, Census Tract 105, Franklin County, Ohio",17
1081,1500000US390490106011,1108,168869,359,196,81,3.90E+11,"Block Group 1, Census Tract 106.01, Franklin County, Ohio",11
1082,1500000US390490106012,4155,95492,1335,954,391,3.90E+11,"Block Group 2, Census Tract 106.01, Franklin County, Ohio",10
1083,1500000US390490106021,1481,36333,965,374,98,3.90E+11,"Block Group 1, Census Tract 106.02, Franklin County, Ohio",0
1084,1500000US390490106022,3060,118657,961,716,256,3.90E+11,"Block Group 2, Census Tract 106.02, Franklin County, Ohio",0
1085,1500000US390490106023,1940,126125,703,357,197,3.90E+11,"Block Group 3, Census Tract 106.02, Franklin County, Ohio",0
1086,1500000US390490107001,1535,34338,929,324,120,3.90E+11,"Block Group 1, Census Tract 107, Franklin County, Ohio",82
1087,1500000US390499800001,0,-,0,0,0,3.91E+11,"Block Group 1, Census Tract 9800, Franklin County, Ohio",0
1088,1500000US470650004001,1628,20610,808,19,9,4.71E+11,"Block Group 1, Census Tract 4, Hamilton County, Tennessee",110
1089,1500000US470650004002,2104,26972,799,13,0,4.71E+11,"Block Group 2, Census Tract 4, Hamilton County, Tennessee",59
1090,1500000US470650006001,692,33906,436,225,77,4.71E+11,"Block Group 1, Census Tract 6, Hamilton County, Tennessee",38
1091,1500000US470650006002,1629,69107,731,453,129,4.71E+11,"Block Group 2, Census Tract 6, Hamilton County, Tennessee",23
1092,1500000US470650006003,877,71944,574,332,63,4.71E+11,"Block Group 3, Census Tract 6, Hamilton County, Tennessee",22
1093,1500000US470650007001,782,91719,396,298,92,4.71E+11,"Block Group 1, Census Tract 7, Hamilton County, Tennessee",42
1094,1500000US470650007002,536,86917,225,135,83,4.71E+11,"Block Group 2, Census Tract 7, Hamilton County, Tennessee",0
1095,1500000US470650007003,1050,53611,519,304,127,4.71E+11,"Block Group 3, Census Tract 7, Hamilton County, Tennessee",44
1096,1500000US470650007004,1513,49063,805,262,149,4.71E+11,"Block Group 4, Census Tract 7, Hamilton County, Tennessee",21
1097,1500000US470650008001,1632,41083,904,259,102,4.71E+11,"Block Group 1, Census Tract 8, Hamilton County, Tennessee",59
1098,1500000US470650011001,816,17744,479,29,16,4.71E+11,"Block Group 1, Census Tract 11, Hamilton County, Tennessee",129
1099,1500000US470650011002,997,28864,439,115,37,4.71E+11,"Block Group 2, Census Tract 11, Hamilton County, Tennessee",101
1100,1500000US470650012001,1548,32351,753,71,72,4.71E+11,"Block Group 1, Census Tract 12, Hamilton County, Tennessee",67
1101,1500000US470650012002,475,22273,244,14,19,4.71E+11,"Block Group 2, Census Tract 12, Hamilton County, Tennessee",22
1102,1500000US470650012003,1528,12040,613,7,21,4.71E+11,"Block Group 3, Census Tract 12, Hamilton County, Tennessee",30
1103,1500000US470650013001,1337,19671,653,60,21,4.71E+11,"Block Group 1, Census Tract 13, Hamilton County, Tennessee",30
1104,1500000US470650013002,367,33050,218,53,10,4.71E+11,"Block Group 2, Census Tract 13, Hamilton County, Tennessee",5
1105,1500000US470650014001,906,47813,441,92,55,4.71E+11,"Block Group 1, Census Tract 14, Hamilton County, Tennessee",24
1106,1500000US470650014002,922,25243,364,61,8,4.71E+11,"Block Group 2, Census Tract 14, Hamilton County, Tennessee",73
1107,1500000US470650016001,2298,9888,1697,46,0,4.71E+11,"Block Group 1, Census Tract 16, Hamilton County, Tennessee",162
1108,1500000US470650018001,893,42750,546,306,18,4.71E+11,"Block Group 1, Census Tract 18, Hamilton County, Tennessee",9
1109,1500000US470650018002,1561,41089,789,267,123,4.71E+11,"Block Group 2, Census Tract 18, Hamilton County, Tennessee",93
1110,1500000US470650019001,1405,15984,695,38,0,4.71E+11,"Block Group 1, Census Tract 19, Hamilton County, Tennessee",104
1111,1500000US470650019002,852,15000,337,7,11,4.71E+11,"Block Group 2, Census Tract 19, Hamilton County, Tennessee",35
1112,1500000US470650019003,1864,12204,907,0,0,4.71E+11,"Block Group 3, Census Tract 19, Hamilton County, Tennessee",59
1113,1500000US470650020001,789,51023,446,166,71,4.71E+11,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117
1114,1500000US470650020002,369,11649,273,0,10,4.71E+11,"Block Group 2, Census Tract 20, Hamilton County, Tennessee",47
1115,1500000US470650023001,1406,21723,640,47,0,4.71E+11,"Block Group 1, Census Tract 23, Hamilton County, Tennessee",7
1116,1500000US470650024001,1438,32895,518,146,32,4.71E+11,"Block Group 1, Census Tract 24, Hamilton County, Tennessee",0
1117,1500000US470650024002,745,31750,409,94,0,4.71E+11,"Block Group 2, Census Tract 24, Hamilton County, Tennessee",35
1118,1500000US470650024003,1071,22358,397,7,0,4.71E+11,"Block Group 3, Census Tract 24, Hamilton County, Tennessee",12
1119,1500000US470650024004,1984,21667,530,0,0,4.71E+11,"Block Group 4, Census Tract 24, Hamilton County, Tennessee",9
1120,1500000US470650025001,1017,34833,653,90,34,4.71E+11,"Block Group 1, Census Tract 25, Hamilton County, Tennessee",28
1121,1500000US470650025002,2178,14579,949,17,32,4.71E+11,"Block Group 2, Census Tract 25, Hamilton County, Tennessee",67
1122,1500000US470650025003,1140,26857,483,96,0,4.71E+11,"Block Group 3, Census Tract 25, Hamilton County, Tennessee",15
1123,1500000US470650026001,1001,21250,474,31,10,4.71E+11,"Block Group 1, Census Tract 26, Hamilton County, Tennessee",38
1124,1500000US470650026002,769,17232,203,26,0,4.71E+11,"Block Group 2, Census Tract 26, Hamilton County, Tennessee",25
1125,1500000US470650026003,748,31172,317,12,5,4.71E+11,"Block Group 3, Census Tract 26, Hamilton County, Tennessee",0
1126,1500000US470650028001,1004,58333,477,247,132,4.71E+11,"Block Group 1, Census Tract 28, Hamilton County, Tennessee",0
1127,1500000US470650028002,900,41292,455,123,130,4.71E+11,"Block Group 2, Census Tract 28, Hamilton County, Tennessee",25
1128,1500000US470650028003,1513,49508,989,343,124,4.71E+11,"Block Group 3, Census Tract 28, Hamilton County, Tennessee",83
1129,1500000US470650029001,1467,32448,648,124,103,4.71E+11,"Block Group 1, Census Tract 29, Hamilton County, Tennessee",103
1130,1500000US470650029002,1195,22443,713,137,63,4.71E+11,"Block Group 2, Census Tract 29, Hamilton County, Tennessee",44
1131,1500000US470650030001,1104,34643,436,91,10,4.71E+11,"Block Group 1, Census Tract 30, Hamilton County, Tennessee",26
1132,1500000US470650030002,1534,32075,685,110,32,4.71E+11,"Block Group 2, Census Tract 30, Hamilton County, Tennessee",35
1133,1500000US470650031001,1658,29837,1009,344,77,4.71E+11,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195
1134,1500000US470650032001,953,29464,424,88,39,4.71E+11,"Block Group 1, Census Tract 32, Hamilton County, Tennessee",31
1135,1500000US470650032002,624,41328,329,48,35,4.71E+11,"Block Group 2, Census Tract 32, Hamilton County, Tennessee",17
1136,1500000US470650032003,1928,40868,750,144,99,4.71E+11,"Block Group 3, Census Tract 32, Hamilton County, Tennessee",15
1137,1500000US470650033001,1210,35261,571,75,26,4.71E+11,"Block Group 1, Census Tract 33, Hamilton County, Tennessee",27
1138,1500000US470650033002,1019,27367,454,47,17,4.71E+11,"Block Group 2, Census Tract 33, Hamilton County, Tennessee",0
1139,1500000US470650033003,1298,37153,540,29,66,4.71E+11,"Block Group 3, Census Tract 33, Hamilton County, Tennessee",0
1140,1500000US470650033004,1105,40441,436,142,48,4.71E+11,"Block Group 4, Census Tract 33, Hamilton County, Tennessee",20
1141,1500000US470650033005,1232,38167,691,28,19,4.71E+11,"Block Group 5, Census Tract 33, Hamilton County, Tennessee",0
1142,1500000US470650033006,975,36250,479,158,59,4.71E+11,"Block Group 6, Census Tract 33, Hamilton County, Tennessee",11
1143,1500000US470650034001,1337,29815,761,88,14,4.71E+11,"Block Group 1, Census Tract 34, Hamilton County, Tennessee",12
1144,1500000US470650034002,1780,40423,907,363,80,4.71E+11,"Block Group 2, Census Tract 34, Hamilton County, Tennessee",8
1145,1500000US470650034003,1359,42768,675,144,66,4.71E+11,"Block Group 3, Census Tract 34, Hamilton County, Tennessee",0
1146,1500000US470650101011,2183,71359,958,234,59,4.71E+11,"Block Group 1, Census Tract 101.01, Hamilton County, Tennessee",51
1147,1500000US470650101012,2070,39661,858,116,32,4.71E+11,"Block Group 2, Census Tract 101.01, Hamilton County, Tennessee",40
1148,1500000US470650101013,1170,75350,557,185,90,4.71E+11,"Block Group 3, Census Tract 101.01, Hamilton County, Tennessee",0
1149,1500000US470650101031,1253,66563,519,191,93,4.71E+11,"Block Group 1, Census Tract 101.03, Hamilton County, Tennessee",0
1150,1500000US470650101032,2529,63149,990,234,41,4.71E+11,"Block Group 2, Census Tract 101.03, Hamilton County, Tennessee",0
1151,1500000US470650101041,1478,80938,638,208,76,4.71E+11,"Block Group 1, Census Tract 101.04, Hamilton County, Tennessee",0
1152,1500000US470650101042,1086,46250,369,110,8,4.71E+11,"Block Group 2, Census Tract 101.04, Hamilton County, Tennessee",10
1153,1500000US470650101043,1205,45729,465,64,29,4.71E+11,"Block Group 3, Census Tract 101.04, Hamilton County, Tennessee",0
1154,1500000US470650101044,738,62500,292,70,19,4.71E+11,"Block Group 4, Census Tract 101.04, Hamilton County, Tennessee",0
1155,1500000US470650102011,1272,91591,467,173,132,4.71E+11,"Block Group 1, Census Tract 102.01, Hamilton County, Tennessee",0
1156,1500000US470650102012,833,49573,427,119,13,4.71E+11,"Block Group 2, Census Tract 102.01, Hamilton County, Tennessee",10
1157,1500000US470650102013,1370,72583,563,132,128,4.71E+11,"Block Group 3, Census Tract 102.01, Hamilton County, Tennessee",0
1158,1500000US470650102021,610,32634,394,0,0,4.71E+11,"Block Group 1, Census Tract 102.02, Hamilton County, Tennessee",0
1159,1500000US470650102022,1035,58000,419,59,8,4.71E+11,"Block Group 2, Census Tract 102.02, Hamilton County, Tennessee",0
1160,1500000US470650102023,1406,53333,653,60,0,4.71E+11,"Block Group 3, Census Tract 102.02, Hamilton County, Tennessee",7
1161,1500000US470650102024,1298,41454,488,56,29,4.71E+11,"Block Group 4, Census Tract 102.02, Hamilton County, Tennessee",33
1162,1500000US470650103031,288,76000,116,42,0,4.71E+11,"Block Group 1, Census Tract 103.03, Hamilton County, Tennessee",0
1163,1500000US470650103032,2899,63534,1112,240,47,4.71E+11,"Block Group 2, Census Tract 103.03, Hamilton County, Tennessee",0
1164,1500000US470650103041,1771,74545,680,266,64,4.71E+11,"Block Group 1, Census Tract 103.04, Hamilton County, Tennessee",20
1165,1500000US470650103042,1502,81136,600,293,19,4.71E+11,"Block Group 2, Census Tract 103.04, Hamilton County, Tennessee",0
1166,1500000US470650103043,1310,78167,604,159,48,4.71E+11,"Block Group 3, Census Tract 103.04, Hamilton County, Tennessee",0
1167,1500000US470650103044,603,88024,268,55,54,4.71E+11,"Block Group 4, Census Tract 103.04, Hamilton County, Tennessee",0
1168,1500000US470650103051,2956,55000,1335,325,222,4.71E+11,"Block Group 1, Census Tract 103.05, Hamilton County, Tennessee",36
1169,1500000US470650103061,1528,50300,530,144,43,4.71E+11,"Block Group 1, Census Tract 103.06, Hamilton County, Tennessee",0
1170,1500000US470650103062,2430,43918,1037,252,122,4.71E+11,"Block Group 2, Census Tract 103.06, Hamilton County, Tennessee",0
1171,1500000US470650103071,1253,33839,610,36,34,4.71E+11,"Block Group 1, Census Tract 103.07, Hamilton County, Tennessee",0
1172,1500000US470650103072,1015,53750,506,55,39,4.71E+11,"Block Group 2, Census Tract 103.07, Hamilton County, Tennessee",41
1173,1500000US470650103073,1501,32034,805,87,32,4.71E+11,"Block Group 3, Census Tract 103.07, Hamilton County, Tennessee",14
1174,1500000US470650103074,1645,45962,821,45,17,4.71E+11,"Block Group 4, Census Tract 103.07, Hamilton County, Tennessee",0
1175,1500000US470650104111,3124,76797,1218,571,235,4.71E+11,"Block Group 1, Census Tract 104.11, Hamilton County, Tennessee",0
1176,1500000US470650104112,1123,41225,517,213,14,4.71E+11,"Block Group 2, Census Tract 104.11, Hamilton County, Tennessee",15
1177,1500000US470650104113,1657,78425,639,165,113,4.71E+11,"Block Group 3, Census Tract 104.11, Hamilton County, Tennessee",0
1178,1500000US470650104114,1172,42563,319,13,22,4.71E+11,"Block Group 4, Census Tract 104.11, Hamilton County, Tennessee",0
1179,1500000US470650104121,1883,75833,624,172,172,4.71E+11,"Block Group 1, Census Tract 104.12, Hamilton County, Tennessee",21
1180,1500000US470650104122,777,46524,326,76,19,4.71E+11,"Block Group 2, Census Tract 104.12, Hamilton County, Tennessee",0
1181,1500000US470650104123,1062,47167,454,156,65,4.71E+11,"Block Group 3, Census Tract 104.12, Hamilton County, Tennessee",0
1182,1500000US470650104124,1665,55313,687,80,66,4.71E+11,"Block Group 4, Census Tract 104.12, Hamilton County, Tennessee",14
1183,1500000US470650104131,2677,91719,1049,631,96,4.71E+11,"Block Group 1, Census Tract 104.13, Hamilton County, Tennessee",0
1184,1500000US470650104132,1402,58333,550,211,61,4.71E+11,"Block Group 2, Census Tract 104.13, Hamilton County, Tennessee",4
1185,1500000US470650104311,2122,84375,838,643,172,4.71E+11,"Block Group 1, Census Tract 104.31, Hamilton County, Tennessee",8
1186,1500000US470650104312,1292,35938,528,308,92,4.71E+11,"Block Group 2, Census Tract 104.31, Hamilton County, Tennessee",0
1187,1500000US470650104313,2174,64875,910,279,125,4.71E+11,"Block Group 3, Census Tract 104.31, Hamilton County, Tennessee",0
1188,1500000US470650104314,1664,33485,768,173,67,4.71E+11,"Block Group 4, Census Tract 104.31, Hamilton County, Tennessee",8
1189,1500000US470650104321,2126,48586,1040,278,181,4.71E+11,"Block Group 1, Census Tract 104.32, Hamilton County, Tennessee",3
1190,1500000US470650104322,2557,112459,850,553,337,4.71E+11,"Block Group 2, Census Tract 104.32, Hamilton County, Tennessee",23
1191,1500000US470650104323,670,87230,278,212,119,4.71E+11,"Block Group 3, Census Tract 104.32, Hamilton County, Tennessee",0
1192,1500000US470650104324,1125,122778,710,289,81,4.71E+11,"Block Group 4, Census Tract 104.32, Hamilton County, Tennessee",0
1193,1500000US470650104331,2228,44479,1073,142,45,4.71E+11,"Block Group 1, Census Tract 104.33, Hamilton County, Tennessee",5
1194,1500000US470650104332,661,35545,452,38,44,4.71E+11,"Block Group 2, Census Tract 104.33, Hamilton County, Tennessee",86
