GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US08001008401,08001008401,"Census Tract 84.01, Adams County, Colorado",1557,102,62572,9690,90.4,4.2,65134,6767,0.0,1.9,-,**,2.9,2.9,(X),(X),1.7,1.7,51731,12752,0.0,1.9,-,**,3.9,3.0,(X),(X),1.2,1.3,(X),(X),9.8,3.7,43375,32692,84.7,5.0,66250,9975,1.4,1.6,50385,24032,36.2,7.0,73190,11374,43.2,6.5,66875,11540,19.1,4.4,42586,12623,1071,125,73242,8155,42.0,7.5,76250,31292,58.0,7.5,68355,10623,83.1,6.0,(X),(X),12.3,4.8,(X),(X),4.6,3.0,(X),(X),486,120,31154,22348,35.8,11.9,25000,6709,27.4,10.6,20156,10135,8.4,5.0,56719,55958,64.2,11.9,50000,29680,53.5,12.4,31442,25401,10.7,7.6,85000,36651,45.0,(X),(X),(X),45.2,(X),(X),(X),42.0,(X),(X),(X)
1400000US08001008402,08001008402,"Census Tract 84.02, Adams County, Colorado",1587,83,73977,9282,96.3,2.7,72321,10774,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,2.6,2.3,75966,11311,1.1,1.4,-,**,7.4,4.0,65227,17118,91.0,4.1,77778,11072,2.6,2.5,60795,5704,30.4,6.1,68322,5248,47.9,5.8,88480,3865,19.0,4.9,53125,17101,1337,107,80245,6439,53.2,6.4,77396,11883,46.8,6.4,83333,8650,86.2,5.4,(X),(X),8.5,5.1,(X),(X),5.3,3.8,(X),(X),250,87,51181,4544,38.0,18.8,(X),(X),23.6,14.0,(X),(X),14.4,14.8,(X),(X),62.0,18.8,(X),(X),52.8,18.6,(X),(X),9.2,9.6,(X),(X),31.4,(X),(X),(X),33.0,(X),(X),(X),22.8,(X),(X),(X)
1400000US08001008505,08001008505,"Census Tract 85.05, Adams County, Colorado",2462,133,58641,4505,92.9,3.8,57934,4789,0.7,1.2,-,**,0.0,1.2,-,**,2.6,2.9,-,**,0.0,1.2,-,**,2.5,2.2,(X),(X),1.3,1.5,-,**,18.6,5.6,72959,21903,78.1,5.9,56514,3683,0.6,0.9,-,**,34.7,5.0,65424,7347,36.6,4.8,60542,24867,28.1,4.9,33167,22342,1674,157,64130,8225,35.8,6.6,54732,23779,64.2,6.6,69438,12654,82.1,7.9,65667,10411,15.7,7.2,59901,10045,2.2,2.7,-,**,788,175,45733,10698,48.2,14.6,(X),(X),38.1,14.1,(X),(X),10.2,11.1,(X),(X),51.8,14.6,(X),(X),35.5,14.3,(X),(X),16.2,10.1,(X),(X),29.4,(X),(X),(X),26.2,(X),(X),(X),28.8,(X),(X),(X)
1400000US08001008506,08001008506,"Census Tract 85.06, Adams County, Colorado",2610,166,34395,3807,91.4,5.0,34190,3889,2.7,2.6,(X),(X),0.3,0.5,-,**,2.3,2.1,(X),(X),0.0,1.1,-,**,2.6,3.3,-,**,0.6,0.9,-,**,28.2,6.9,42545,5661,66.3,6.9,33019,2789,8.1,3.8,19659,8972,41.6,7.0,41915,2534,28.8,6.1,45962,16838,21.5,5.6,25763,2515,1156,172,42647,6706,50.2,9.5,40000,8822,49.8,9.5,51467,6822,39.9,12.8,(X),(X),40.4,11.3,(X),(X),19.7,10.2,(X),(X),1454,215,28409,4121,41.9,10.1,(X),(X),32.3,9.5,(X),(X),9.6,5.2,(X),(X),58.1,10.1,(X),(X),49.1,11.0,(X),(X),9.0,5.7,(X),(X),24.5,(X),(X),(X),25.5,(X),(X),(X),22.9,(X),(X),(X)
1400000US08001008507,08001008507,"Census Tract 85.07, Adams County, Colorado",2176,112,64362,5710,86.4,5.1,63865,5238,0.6,0.9,-,**,0.5,0.8,-,**,1.4,1.7,-,**,0.0,1.4,-,**,5.5,3.5,101097,28786,5.7,4.4,(X),(X),26.0,6.6,62273,23683,69.8,7.1,70000,9681,0.7,1.0,-,**,30.9,4.9,75321,12521,38.6,5.0,64531,8075,29.7,5.0,44141,12554,1641,154,64349,9710,43.1,7.7,75750,12236,56.9,7.7,59811,6563,73.6,8.8,(X),(X),19.6,8.3,(X),(X),6.8,5.4,(X),(X),535,140,62563,28049,52.9,17.3,38606,29952,30.8,13.6,27228,15135,22.1,12.3,97083,65426,47.1,17.3,69167,14015,33.8,16.9,65625,27684,13.3,14.4,71322,862,30.3,(X),(X),(X),30.4,(X),(X),(X),30.1,(X),(X),(X)
1400000US08001008508,08001008508,"Census Tract 85.08, Adams County, Colorado",1881,86,68631,4495,89.6,4.5,70024,7289,3.0,2.8,46053,3424,1.6,1.5,136818,92621,2.9,2.7,68787,18924,0.0,1.6,-,**,1.5,1.5,68523,64514,1.4,1.7,75556,37702,24.0,4.6,103154,28586,68.3,6.3,65642,5606,2.2,1.6,66625,26798,46.1,5.0,72702,9163,39.0,4.9,69655,19455,12.7,2.4,46620,10158,1402,114,74694,5310,49.3,7.3,69976,6828,50.7,7.3,90586,12646,77.2,6.5,84375,19455,13.1,6.0,32474,14847,9.7,5.2,76149,30697,479,109,41083,7079,50.5,11.6,(X),(X),37.6,12.4,(X),(X),12.9,9.1,(X),(X),49.5,11.6,(X),(X),40.1,13.0,(X),(X),9.4,6.4,(X),(X),19.5,(X),(X),(X),17.7,(X),(X),(X),14.0,(X),(X),(X)
1400000US08001008523,08001008523,"Census Tract 85.23, Adams County, Colorado",2465,158,86450,15901,95.3,2.9,86450,15638,2.1,2.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,2.6,2.1,44632,13950,0.0,1.2,-,**,15.5,5.1,56154,28692,82.4,5.7,95580,14440,0.8,1.1,-,**,30.0,5.8,101928,16927,53.1,5.6,87140,19966,16.1,3.8,53083,31019,1920,174,98564,9501,39.5,7.0,100269,21352,60.5,7.0,98032,12959,85.2,5.3,(X),(X),11.7,4.9,(X),(X),3.2,3.0,(X),(X),545,172,55268,40950,33.8,16.6,(X),(X),30.5,15.8,(X),(X),3.3,4.1,(X),(X),66.2,16.6,(X),(X),48.4,18.8,(X),(X),17.8,13.9,(X),(X),31.9,(X),(X),(X),33.0,(X),(X),(X),25.7,(X),(X),(X)
1400000US08001008524,08001008524,"Census Tract 85.24, Adams County, Colorado",2547,96,86791,10194,90.7,3.4,86166,8469,0.6,1.0,-,**,0.0,1.2,-,**,4.2,3.0,(X),(X),0.0,1.2,-,**,1.4,1.5,73083,7552,3.1,2.7,129648,37772,16.5,3.6,86585,40331,77.3,4.5,85595,12701,0.0,1.2,-,**,48.5,5.1,91429,21265,41.1,4.3,96121,18489,10.4,3.3,42070,4122,2140,132,91500,12616,56.8,7.1,95766,18123,43.2,7.1,87944,18427,80.2,7.3,(X),(X),11.5,4.7,(X),(X),8.2,5.8,(X),(X),407,121,69375,30651,57.7,18.6,(X),(X),46.2,19.5,(X),(X),11.5,10.7,(X),(X),42.3,18.6,(X),(X),35.9,18.1,(X),(X),6.4,8.1,(X),(X),22.1,(X),(X),(X),22.3,(X),(X),(X),20.9,(X),(X),(X)
1400000US08001008526,08001008526,"Census Tract 85.26, Adams County, Colorado",2519,63,92097,17576,88.3,5.1,100581,10956,3.0,1.9,(X),(X),0.0,1.2,-,**,5.4,3.8,45104,30191,0.0,1.2,-,**,2.9,2.6,(X),(X),0.4,0.8,-,**,13.9,5.9,46765,23901,79.2,6.9,103350,4557,3.1,3.3,-,**,33.1,6.9,90819,28647,46.4,6.5,120118,18301,17.4,3.5,52990,15321,1906,148,104050,4150,52.4,5.7,103604,3738,47.6,5.7,111339,26654,78.1,7.4,(X),(X),15.8,6.5,(X),(X),6.1,4.3,(X),(X),613,133,46375,4403,53.8,16.5,(X),(X),49.6,16.3,(X),(X),4.2,5.2,(X),(X),46.2,16.5,(X),(X),30.0,14.8,(X),(X),16.2,12.5,(X),(X),26.7,(X),(X),(X),28.9,(X),(X),(X),19.9,(X),(X),(X)
1400000US08001008529,08001008529,"Census Tract 85.29, Adams County, Colorado",3070,214,63060,8864,90.8,3.9,60552,9595,0.7,1.0,-,**,0.5,0.8,-,**,2.6,2.0,112351,59511,0.0,1.0,-,**,2.6,2.1,(X),(X),2.8,2.7,74426,46150,15.9,3.3,73083,2849,79.9,3.8,57115,14264,10.7,5.2,32652,15687,49.1,5.8,64929,13196,28.7,4.7,73763,12180,11.5,3.5,63750,10153,1834,254,69695,9892,46.6,8.1,64750,21857,53.4,8.1,72852,8254,72.1,7.8,(X),(X),17.2,6.3,(X),(X),10.7,5.7,(X),(X),1236,259,43204,6429,54.0,12.9,43715,7659,40.0,12.7,34837,12228,14.0,7.8,73277,17317,46.0,12.9,41292,15725,31.1,11.8,31087,5835,15.0,8.1,52411,39167,25.8,(X),(X),(X),26.6,(X),(X),(X),19.9,(X),(X),(X)
1400000US08001008533,08001008533,"Census Tract 85.33, Adams County, Colorado",2979,177,65313,7119,92.6,3.1,68350,8229,0.6,0.9,-,**,0.6,0.9,-,**,0.9,1.4,-,**,0.0,1.0,-,**,3.2,2.2,50385,20500,2.2,1.7,57438,29138,18.6,5.6,59639,4363,79.6,5.6,71062,9506,5.4,3.0,55625,22292,54.6,5.3,71659,12584,25.2,4.5,78487,17550,14.8,4.0,30268,4560,1586,153,83281,14071,64.1,8.8,81250,15034,35.9,8.8,91477,24695,80.4,7.8,(X),(X),13.6,5.6,(X),(X),6.1,5.0,(X),(X),1393,179,48727,10482,43.6,9.5,34590,10407,36.8,9.5,34219,13753,6.8,5.2,34961,26263,56.4,9.5,60377,12189,46.3,10.3,51434,18917,10.1,5.2,81181,35709,28.2,(X),(X),(X),21.3,(X),(X),(X),29.2,(X),(X),(X)
1400000US08001008534,08001008534,"Census Tract 85.34, Adams County, Colorado",1426,46,83182,8233,92.7,3.8,81500,9863,0.4,0.7,-,**,0.4,0.8,-,**,1.8,1.5,106250,50751,0.0,2.1,-,**,0.0,2.1,-,**,4.6,3.2,86833,42594,24.6,5.5,85083,39823,70.3,6.4,82670,7291,1.3,1.5,-,**,39.2,5.0,83640,16194,46.8,4.4,86786,10426,12.6,2.4,58864,22413,1208,76,82900,7755,47.9,5.6,73393,18961,52.1,5.6,86280,5846,82.7,6.0,(X),(X),11.4,4.2,(X),(X),5.9,4.1,(X),(X),218,69,53750,15545,58.3,16.1,(X),(X),53.7,16.5,(X),(X),4.6,6.5,(X),(X),41.7,16.1,(X),(X),19.3,14.0,(X),(X),22.5,13.7,(X),(X),28.3,(X),(X),(X),26.3,(X),(X),(X),33.9,(X),(X),(X)
1400000US08001008535,08001008535,"Census Tract 85.35, Adams County, Colorado",1128,60,62625,11510,93.3,4.6,61762,9971,0.8,1.3,-,**,1.2,1.5,-,**,1.8,2.1,-,**,0.0,2.6,-,**,1.4,1.9,"250,000+",***,1.5,2.0,-,**,26.2,8.1,56818,20394,69.7,8.5,63250,20185,2.4,2.3,(X),(X),51.8,7.7,(X),(X),39.0,8.6,(X),(X),6.8,2.9,(X),(X),793,143,72478,10702,60.8,12.0,71491,8428,39.2,12.0,79107,13387,68.2,11.5,(X),(X),17.2,9.9,(X),(X),14.6,9.0,(X),(X),335,143,52888,10098,30.1,23.3,(X),(X),23.9,20.6,(X),(X),6.3,7.2,(X),(X),69.9,23.3,(X),(X),57.3,26.2,(X),(X),12.5,10.5,(X),(X),18.8,(X),(X),(X),19.5,(X),(X),(X),17.0,(X),(X),(X)
1400000US08001008536,08001008536,"Census Tract 85.36, Adams County, Colorado",878,46,96324,8275,92.1,3.4,95402,8470,0.3,0.6,-,**,0.0,3.4,-,**,3.9,3.0,198452,89004,0.0,3.4,-,**,1.7,1.9,61875,54901,1.9,1.8,158438,55418,17.8,7.0,79405,16623,76.1,7.7,97232,11186,1.7,2.2,-,**,51.7,6.4,91369,9255,37.5,6.6,114688,26869,9.1,2.5,77778,72477,722,64,97328,10622,57.6,6.9,91369,8872,42.4,6.9,110417,11014,82.7,7.7,(X),(X),11.6,6.8,(X),(X),5.7,4.1,(X),(X),156,54,55682,21925,39.7,16.4,(X),(X),19.9,12.5,(X),(X),19.9,13.6,(X),(X),60.3,16.4,(X),(X),34.6,20.8,(X),(X),25.6,20.2,(X),(X),34.1,(X),(X),(X),34.3,(X),(X),(X),10.9,(X),(X),(X)
1400000US08001008537,08001008537,"Census Tract 85.37, Adams County, Colorado",1783,140,91266,12453,91.3,4.9,91332,12822,1.3,1.6,-,**,1.1,1.5,-,**,1.3,1.6,-,**,0.0,1.7,-,**,1.3,2.1,-,**,3.6,2.8,120461,53791,27.6,5.1,91987,26985,69.0,5.9,90372,17318,0.0,1.7,-,**,49.8,6.9,92419,12053,42.2,7.2,93750,22313,8.0,2.4,73229,12014,1489,107,99018,16279,60.1,7.2,105990,17054,39.9,7.2,90603,22102,90.1,5.2,(X),(X),8.2,5.0,(X),(X),1.7,1.7,(X),(X),294,130,53854,27557,26.5,18.7,(X),(X),17.7,14.9,(X),(X),8.8,11.4,(X),(X),73.5,18.7,(X),(X),66.0,21.2,(X),(X),7.5,11.4,(X),(X),25.7,(X),(X),(X),23.2,(X),(X),(X),38.8,(X),(X),(X)
1400000US08001008538,08001008538,"Census Tract 85.38, Adams County, Colorado",1956,95,97069,7299,87.9,4.8,95250,7709,6.2,4.2,131189,79880,0.0,1.5,-,**,2.3,1.8,44712,8798,0.0,1.5,-,**,3.0,2.2,113813,21888,0.6,0.9,-,**,8.6,3.2,116875,7477,82.9,5.0,94346,7120,0.0,1.5,(X),(X),62.5,4.8,(X),(X),28.6,5.5,(X),(X),8.9,3.1,(X),(X),1701,133,99832,11050,57.8,4.4,101701,11716,42.2,4.4,97813,15992,89.8,3.7,102222,12264,7.1,2.9,95125,64696,3.1,2.7,70625,22589,255,85,66576,22444,47.5,18.3,49531,40086,40.0,18.7,46667,25039,7.5,8.7,-,**,52.5,18.3,75250,35646,38.8,20.3,93317,28453,13.7,18.4,-,**,25.4,(X),(X),(X),27.2,(X),(X),(X),7.1,(X),(X),(X)
1400000US08001008539,08001008539,"Census Tract 85.39, Adams County, Colorado",2764,149,82325,10189,82.8,5.3,84506,10433,6.3,2.0,-,**,0.0,1.1,-,**,0.7,1.3,-,**,1.8,1.7,-,**,0.6,0.9,-,**,7.9,4.9,49514,27855,30.5,7.1,76891,28423,56.9,6.4,83721,10218,2.6,1.7,56964,20475,63.5,5.6,88558,7390,28.7,5.3,73854,17644,5.2,3.2,78598,48211,2335,190,77260,14660,73.2,5.4,72365,22197,26.8,5.4,82137,15864,82.4,7.6,87156,6444,9.5,5.1,49375,11729,8.2,6.9,71116,611,429,155,58140,9299,34.5,19.5,59573,12431,28.0,18.6,58720,13508,6.5,7.6,-,**,65.5,19.5,55605,18984,55.9,19.4,54188,13353,9.6,9.7,121058,51541,16.9,(X),(X),(X),17.7,(X),(X),(X),12.6,(X),(X),(X)
1400000US08001008540,08001008540,"Census Tract 85.40, Adams County, Colorado",2377,111,95508,11021,87.3,5.8,95586,9789,3.9,4.6,-,**,0.8,1.2,-,**,6.5,4.6,86136,36635,0.0,1.3,-,**,0.8,1.2,-,**,0.8,1.2,-,**,15.3,4.6,107875,57051,74.9,6.9,96563,9385,0.8,1.0,-,**,48.3,4.5,112775,19615,40.1,4.9,99306,20970,10.9,2.6,70577,19088,1951,155,112370,7293,57.5,7.3,112379,16094,42.5,7.3,112353,11715,84.7,7.5,(X),(X),5.1,3.2,(X),(X),10.2,6.4,(X),(X),426,116,64205,6485,44.8,14.9,(X),(X),40.4,15.9,(X),(X),4.5,6.8,(X),(X),55.2,14.9,(X),(X),46.0,15.5,(X),(X),9.2,8.4,(X),(X),23.9,(X),(X),(X),27.6,(X),(X),(X),6.8,(X),(X),(X)
1400000US08001008541,08001008541,"Census Tract 85.41, Adams County, Colorado",1662,109,117348,16021,93.5,3.8,116515,16772,1.1,0.9,-,**,0.0,1.8,-,**,2.3,1.8,(X),(X),0.0,1.8,-,**,2.6,3.2,128566,17430,0.5,1.1,-,**,5.2,3.8,(X),(X),90.9,4.3,117973,21198,0.0,1.8,-,**,31.2,6.6,122422,21124,45.4,7.0,150976,12173,23.4,5.0,67917,15371,1455,113,128494,27233,38.4,6.2,147399,13483,61.6,6.2,99423,11125,94.2,3.6,(X),(X),3.4,1.8,(X),(X),2.3,3.1,(X),(X),207,80,78750,19711,58.0,16.6,(X),(X),48.8,16.1,(X),(X),9.2,9.8,(X),(X),42.0,16.6,(X),(X),28.5,17.3,(X),(X),13.5,12.0,(X),(X),29.8,(X),(X),(X),30.5,(X),(X),(X),24.6,(X),(X),(X)
1400000US08001008542,08001008542,"Census Tract 85.42, Adams County, Colorado",2246,136,83900,10775,88.6,5.1,84646,15918,3.6,3.4,-,**,0.0,1.3,-,**,2.3,2.1,(X),(X),1.8,2.5,-,**,2.0,1.9,95764,23904,1.8,1.8,80982,6433,15.6,5.3,95972,30569,75.0,6.9,84083,15323,1.8,2.5,(X),(X),50.4,5.9,(X),(X),39.2,5.7,(X),(X),8.6,4.2,(X),(X),1751,164,95027,15582,64.1,6.8,93661,20230,35.9,6.8,100417,20118,84.2,6.3,(X),(X),11.3,5.2,(X),(X),4.5,4.6,(X),(X),495,154,55391,18851,31.1,17.8,(X),(X),28.7,17.9,(X),(X),2.4,4.2,(X),(X),68.9,17.8,(X),(X),48.7,20.0,(X),(X),20.2,16.1,(X),(X),35.3,(X),(X),(X),36.6,(X),(X),(X),30.7,(X),(X),(X)
1400000US08001008543,08001008543,"Census Tract 85.43, Adams County, Colorado",2503,129,76220,9398,91.3,5.0,78073,12387,0.0,1.2,-,**,0.6,1.0,-,**,1.4,1.8,-,**,0.0,1.2,-,**,3.7,2.8,52969,36122,3.0,3.8,-,**,25.2,4.9,68625,15168,71.0,5.5,77630,11420,1.5,1.9,-,**,40.0,5.9,88413,11192,35.0,5.9,93438,21621,23.5,4.2,46250,6196,1843,154,87639,11702,58.0,6.7,88075,18063,42.0,6.7,85667,41601,83.1,6.2,(X),(X),12.2,5.0,(X),(X),4.7,4.4,(X),(X),660,153,45851,12592,46.7,17.3,(X),(X),43.6,16.1,(X),(X),3.0,4.7,(X),(X),53.3,17.3,(X),(X),33.0,14.3,(X),(X),20.3,16.1,(X),(X),30.2,(X),(X),(X),28.3,(X),(X),(X),31.5,(X),(X),(X)
1400000US08001008544,08001008544,"Census Tract 85.44, Adams County, Colorado",1364,101,110625,11564,87.1,4.3,108971,13081,1.7,2.0,-,**,1.2,1.4,-,**,8.1,3.2,113984,13204,0.0,2.2,-,**,1.5,1.8,-,**,0.4,0.8,-,**,10.5,5.1,140625,53624,79.3,5.7,106806,11810,0.0,2.2,-,**,62.0,6.1,111300,14058,31.2,5.8,112167,16737,6.7,3.1,75714,17873,1145,109,112469,9941,62.1,8.5,109485,11103,37.9,8.5,125395,21544,88.8,5.5,(X),(X),5.0,3.6,(X),(X),6.2,4.7,(X),(X),219,69,71542,20608,71.2,17.2,(X),(X),50.7,18.4,(X),(X),20.5,12.6,(X),(X),28.8,17.2,(X),(X),16.4,13.3,(X),(X),12.3,12.8,(X),(X),22.1,(X),(X),(X),24.9,(X),(X),(X),7.8,(X),(X),(X)
1400000US08001008545,08001008545,"Census Tract 85.45, Adams County, Colorado",2217,83,100080,8450,89.8,3.8,100422,6722,0.9,1.1,-,**,1.2,1.8,-,**,3.9,1.5,80938,9078,0.0,1.3,-,**,2.0,2.1,-,**,2.3,2.3,(X),(X),8.6,4.2,84792,32721,83.2,5.3,101105,4958,0.6,1.1,(X),(X),35.5,4.7,(X),(X),44.5,5.1,(X),(X),19.4,5.0,(X),(X),1959,121,92057,7771,45.0,5.6,100379,10623,55.0,5.6,87368,10888,83.6,6.9,(X),(X),10.1,5.5,(X),(X),6.3,3.6,(X),(X),258,103,122826,82696,49.2,24.1,(X),(X),49.2,24.1,(X),(X),0.0,11.0,(X),(X),50.8,24.1,(X),(X),22.5,19.8,(X),(X),28.3,22.2,(X),(X),33.6,(X),(X),(X),30.8,(X),(X),(X),50.8,(X),(X),(X)
1400000US08001008546,08001008546,"Census Tract 85.46, Adams County, Colorado",1088,47,66250,9449,89.9,4.9,64817,10632,0.0,2.7,-,**,0.0,2.7,-,**,5.1,4.1,80250,42971,0.0,2.7,-,**,3.8,2.8,52386,12418,1.3,2.0,-,**,19.3,5.3,(X),(X),74.4,6.1,69234,8415,0.0,2.7,-,**,49.4,7.4,70625,9539,41.4,7.0,64600,19897,9.2,4.4,53676,22285,806,102,72440,23119,45.8,10.2,63364,12612,54.2,10.2,87438,22150,83.6,8.2,(X),(X),12.9,6.9,(X),(X),3.5,3.6,(X),(X),282,89,48750,17401,40.1,18.6,(X),(X),31.2,14.5,(X),(X),8.9,8.7,(X),(X),59.9,18.6,(X),(X),41.5,18.6,(X),(X),18.4,17.6,(X),(X),22.7,(X),(X),(X),22.7,(X),(X),(X),22.7,(X),(X),(X)
1400000US08001008547,08001008547,"Census Tract 85.47, Adams County, Colorado",1198,54,75652,7839,94.7,4.0,76141,6793,0.0,2.5,-,**,1.3,2.1,-,**,2.4,2.5,-,**,0.0,2.5,-,**,1.0,1.9,-,**,0.6,1.2,-,**,15.0,6.2,69688,9970,80.6,6.4,77583,7522,6.4,6.0,(X),(X),44.8,6.9,(X),(X),41.4,6.1,(X),(X),7.3,2.8,(X),(X),904,109,77424,7426,53.1,8.1,80052,10593,46.9,8.1,74773,13426,82.0,7.0,(X),(X),12.1,5.8,(X),(X),6.0,4.6,(X),(X),294,96,50784,6885,39.5,18.5,50526,14886,31.6,17.5,44934,9686,7.8,8.5,101354,69935,60.5,18.5,50885,26641,53.1,20.0,50313,44677,7.5,11.0,-,**,26.3,(X),(X),(X),27.9,(X),(X),(X),15.0,(X),(X),(X)
1400000US08001008548,08001008548,"Census Tract 85.48, Adams County, Colorado",530,45,86250,12403,94.7,3.8,85938,12075,0.8,1.5,-,**,0.0,5.5,-,**,1.3,2.1,-,**,1.1,1.6,-,**,2.1,2.4,-,**,0.0,5.5,-,**,17.5,8.7,85313,51492,79.2,9.0,85625,17451,1.1,1.7,(X),(X),54.2,9.1,(X),(X),37.0,9.9,(X),(X),7.7,5.5,(X),(X),406,57,91786,20464,48.3,11.8,77813,34868,51.7,11.8,93654,18977,62.1,10.9,(X),(X),27.1,9.7,(X),(X),10.8,8.5,(X),(X),124,59,65789,29782,54.8,30.8,35556,16057,44.4,27.9,28125,14701,10.5,11.6,51563,31250,45.2,30.8,67258,36438,25.0,30.1,-,**,20.2,21.4,-,**,17.2,(X),(X),(X),22.4,(X),(X),(X),0.0,(X),(X),(X)
1400000US08001008549,08001008549,"Census Tract 85.49, Adams County, Colorado",1309,57,88698,6843,88.1,6.1,88131,11416,0.9,1.5,-,**,3.0,2.7,121023,34947,0.6,1.1,-,**,0.0,2.3,-,**,3.7,3.2,77875,77722,3.7,3.2,101354,33803,24.8,6.0,90795,34669,70.3,7.3,87784,14462,0.6,1.1,-,**,62.8,5.1,88686,8893,30.6,5.2,90263,17148,6.0,3.3,76648,26951,1092,90,87725,19073,67.1,7.4,87996,25510,32.9,7.4,79542,21670,77.7,8.0,91058,13009,18.3,6.8,59688,33585,3.9,3.8,75057,20328,217,86,81420,18521,50.2,20.9,70764,18302,30.4,16.1,54286,18407,19.8,16.1,80966,6553,49.8,20.9,99000,15004,11.5,11.6,92031,49659,38.2,21.5,99125,29499,31.7,(X),(X),(X),27.7,(X),(X),(X),37.3,(X),(X),(X)
1400000US08001008550,08001008550,"Census Tract 85.50, Adams County, Colorado",2612,118,75946,16583,85.7,3.9,75980,17574,1.8,1.7,52130,1673,0.0,1.1,-,**,5.8,2.9,(X),(X),0.0,1.1,-,**,3.3,2.5,(X),(X),3.5,2.2,98125,27598,16.5,4.7,82622,35204,73.8,6.0,76047,15465,1.5,1.8,-,**,41.5,5.8,94886,18779,41.0,5.3,85078,27867,16.0,4.2,39832,8454,2175,157,85208,9489,51.4,5.9,97428,7771,48.6,5.9,80714,28195,87.1,5.1,(X),(X),10.2,4.4,(X),(X),2.8,2.5,(X),(X),437,120,48750,4543,41.6,13.3,46136,19090,38.2,13.3,37228,24520,3.4,5.7,-,**,58.4,13.3,49306,5844,46.7,14.5,47500,8149,11.7,8.3,124625,91550,29.0,(X),(X),(X),25.9,(X),(X),(X),36.8,(X),(X),(X)
1400000US08001008551,08001008551,"Census Tract 85.51, Adams County, Colorado",357,19,122375,28311,88.5,10.0,134500,28991,1.1,2.0,-,**,0.0,8.1,-,**,3.4,3.6,-,**,0.0,8.1,-,**,0.0,8.1,-,**,7.0,9.3,-,**,10.1,7.8,-,**,78.4,11.8,145109,20638,0.8,1.5,-,**,42.9,13.2,133250,64570,44.8,13.7,141250,40351,11.5,7.7,84922,26682,341,23,119205,27075,56.6,12.7,135750,95728,43.4,12.7,118864,20255,91.5,9.4,130500,29320,7.6,9.2,-,**,0.9,1.6,-,**,16,14,(X),(X),0.0,71.2,(X),(X),0.0,71.2,(X),(X),0.0,71.2,(X),(X),100.0,71.2,(X),(X),62.5,45.6,(X),(X),37.5,45.6,(X),(X),28.9,(X),(X),(X),28.7,(X),(X),(X),31.3,(X),(X),(X)
